record_id,JIWA ID,Name,Domain,Country Code,End user,Partner,Vendor,Company Phone,Street,Street Cont.,City,State,Created,company_clean,domain_clean,phone_clean,address_clean,_id_str
a09a74841b7380108321311d0d4bcbc8,201417,Network Ten Pty Ltd,10play.com.au,AU,End User,,,'+61 2 9650 1010,1 Saunders Street,,Pyrmont,NSW,22/03/2020,network ten,10play.com.au,,1 Saunders Street Pyrmont NSW,network ten|10play.com.au
c13f1360c3e71a901a9c742a05013121,211828,Dematic Ltd Pty,dematic.com,AU,,Partner,,,24 Narabang Way,,Belrose,NSW,3/02/2025,dematic,dematic.com,,24 Narabang Way Belrose NSW,dematic|dematic.com
d98afc441b7380108321311d0d4bcbd9,201767,Denver Technology (Australia) Pty Ltd,denver.com.au,AU,,Partner,,'+61 8 9423 8080,10 Northwood St,,West Leederville,WA,22/03/2020,denver technology australia,denver.com.au,,10 Northwood St West Leederville WA,denver technology australia|denver.com.au
6a1b33b71b630910b37020e6b04bcb40,400373,Deriv Services Sdn Bhd,deriv.com,SG,End User,,,,,,,,26/05/2022,deriv services,deriv.com,,,deriv services|deriv.com
c6eafc081b7380108321311d0d4bcb63,201405,Department of Foreign Affairs and Trade,dfat.gov.au,AU,End User,,,,"RG Casey Building, John McEwen Crescent",,Barton,ACT,22/03/2020,department of foreign affairs and trade,dfat.gov.au,,"RG Casey Building, John McEwen Crescent Barton ACT",department of foreign affairs and trade|dfat.gov.au
71aa30c41b7380108321311d0d4bcb07,,Diamond Key International Pty Ltd,diamondkey.com,AU,,,,'+61 3 9730 8888,"110 Henderson Road, PO Box 2813, Rowville",,,VIC,22/03/2020,diamond key international,diamondkey.com,,"110 Henderson Road, PO Box 2813, Rowville VIC",diamond key international|diamondkey.com
53082b7ec3df5a501a9c742a050131ff,703315,Department of Information and Communications Technology,dict.gov.ph,NZ,End User,,,,,,,,29/01/2025,department of information and communications technology,dict.gov.ph,,,department of information and communications technology|dict.gov.ph
3d934545331fca186049b4646d5c7b65,209550,Department of Information & Communications Technology,dict.gov.ph,AU,End User,,,,"Tisa Ruma Building, Islander Drive, Hohola Road, P","ort Moresby,",Port Moresby,NCD,8/07/2024,department of information and communications technology,dict.gov.ph,,"Tisa Ruma Building, Islander Drive, Hohola Road, P ort Moresby, Port Moresby NCD",department of information and communications technology|dict.gov.ph
4af11bb3db74d550bb356173059619d9,500070,"duplicate,.",,MY,End User,,,,Level 11 Block A Pantai Hospital Kuala Lumpur 8 Ja,"lan Bukit Pantai 59100 Kuala Lumpur, Malaysia",,,27/07/2022,duplicate,,,"Level 11 Block A Pantai Hospital Kuala Lumpur 8 Ja lan Bukit Pantai 59100 Kuala Lumpur, Malaysia",duplicate|
781092201bcf6850d5d38738dc4bcb65,700644,Digicel Fiji Ltd,digicelpacific.com,NZ,,Partner,,7555555,Gnd Flr Kadavu House,Victoria Pde,Suva,Fiji,19/03/2021,digicel fiji,digicelpacific.com,,Gnd Flr Kadavu House Victoria Pde Suva Fiji,digicel fiji|digicelpacific.com
9bd71d071bb915101c3ddc6fcc4bcb91,702213,Digicel Pacific Limited,digicelpacific.com,NZ,,Partner,,,Khalsa Road,,Suva,Suva,12/09/2022,digicel pacific,digicelpacific.com,,Khalsa Road Suva Suva,digicel pacific|digicelpacific.com
bdd1605433c91e10a0c67c845d5c7ba5,702801,DIGITAL GENIUS LIMITED,digitalgenius.com,NZ,,Partner,,92592775,"5 Owens Road, Epsom, Auckland",,Cabridge,NZ,1/10/2024,digital genius,digitalgenius.com,,"5 Owens Road, Epsom, Auckland Cabridge NZ",digital genius|digitalgenius.com
28ea3c081b7380108321311d0d4bcb2d,203636,Australian Digital Health Agency,digitalhealth.gov.au,AU,End User,,,,,,,Vic,22/03/2020,australian digital health agency,digitalhealth.gov.au,,Vic,australian digital health agency|digitalhealth.gov.au
24a7c3f91b85bd50b37020e6b04bcb99,600097,PT. Alpha Citra Siber Indonesia,cyberacsi.com,ID,,Partner,,'+6285174467329,"Ebenezer Building, Jl. Setia Budi Selatan No.1","Kecamatan Setiabudi, Kota Jakarta Selatan",DKI Jakarta,Indonesia,4/09/2023,alpha citra siber indonesia,cyberacsi.com,,"Ebenezer Building, Jl. Setia Budi Selatan No.1 Kecamatan Setiabudi, Kota Jakarta Selatan DKI Jakarta Indonesia",alpha citra siber indonesia|cyberacsi.com
daea05f61be30110d1f74119b04bcbe0,900036,"Direc Business Technologies, Inc.",direcbusiness.com,PH,,Partner,,(02) 8374 1324,"1670 Quezon Avenue, Diliman","4F Victoria One Bldg,",Quezon City,,22/05/2022,direc business technologies,direcbusiness.com,(028) 374-1324,"1670 Quezon Avenue, Diliman 4F Victoria One Bldg, Quezon City",direc business technologies|direcbusiness.com
deb7a53a1b7a5510b37020e6b04bcbd6,600212,Cyfirma Holdings Pte Ltd,cyfirma.com,ID,,Partner,Vendor,,6 Raffles Quay #16-01,,,,31/10/2022,cyfirma holdings,cyfirma.com,,6 Raffles Quay #16-01,cyfirma holdings|cyfirma.com
980bf8481b7380108321311d0d4bcb0b,203079,Department of Mines Industry Regulation and Safety,dmirs.wa.gov.au,AU,End User,,,,100 Plain St,,East Perth,WA,22/03/2020,department of mines industry regulation and safety,dmirs.wa.gov.au,,100 Plain St East Perth WA,department of mines industry regulation and safety|dmirs.wa.gov.au
bf9da61f877dad50852d0e170cbb358e,900304,D&L Industries,dnl.com.ph,PH,End User,,,,"65 Calle Industria Bagumbayan, ",," Quezon City,",,31/03/2023,d and l industries,dnl.com.ph,,"65 Calle Industria Bagumbayan, Quezon City,",d and l industries|dnl.com.ph
6a009eec1b8f6850d5d38738dc4bcb40,700815,Department of Conservation,doc.govt.nz,NZ,End User,,,,,,,.,19/03/2021,department of conservation,doc.govt.nz,,.,department of conservation|doc.govt.nz
628e3c093360aa10a0c67c845d5c7bd1,703637,Douglas Pharmaceuticals Ltd,douglas.co.nz,NZ,End User,,,,,,,,26/03/2025,douglas pharmaceuticals,douglas.co.nz,,,douglas pharmaceuticals|douglas.co.nz
564132331b5ca114d1f74119b04bcbc8,208194,DOWNER EDI ENGINEERING POWER PTY LTD,downergroup.com,AU,End User,,,,,,,,17/01/2023,downer edi engineering power,downergroup.com,,,downer edi engineering power|downergroup.com
635840c41b647d50b37020e6b04bcbb4,208632,Druva Singapore Pte Ltd,druva.com,AU,End User,,Vendor,,,,,,4/08/2023,druva singapore,druva.com,,,druva singapore|druva.com
ee5dfee3838206d058f18798beaad345,702655,Druva Singapore Pte Ltd.,druva.com,NZ,,Partner,,,"12 Marina View, Level 11, ",Asia Square Tower 2,,SINGAPORE,15/05/2024,druva singapore,druva.com,,"12 Marina View, Level 11, Asia Square Tower 2 SINGAPORE",druva singapore|druva.com
43d6ef001b803590d1f74119b04bcb10,208571,Druva Singapore Pte. Ltd,druva.com,AU,,Partner,,,600 NORTH BRIDGE ROAD ,#10-01  PARKVIEW SQUARE,,SINGAPORE,11/07/2023,druva singapore,druva.com,,600 NORTH BRIDGE ROAD #10-01 PARKVIEW SQUARE SINGAPORE,druva singapore|druva.com
4cb568b7c346c6d01a9c742a050131b3,400879,Druva Singapore Pte. Ltd.,druva.com,SG,,Partner,,,12 Marina View Level 11,Asia Square Tower 2,,,15/05/2024,druva singapore,druva.com,,12 Marina View Level 11 Asia Square Tower 2,druva singapore|druva.com
ebc467dc1b1c3510d1f74119b04bcbf5,900439,Druva Singapore Pte. Ltd.,druva.com,PH,,Partner,Vendor,,12 Marina View,"Level 11, Asia Square Tower 2",,Singapore,24/07/2023,druva singapore,druva.com,,"12 Marina View Level 11, Asia Square Tower 2 Singapore",druva singapore|druva.com
7d1056201bcf6850d5d38738dc4bcb37,701452,Desktop Technology Services Ltd,dtsl.co.nz,NZ,End User,,,,,,,,19/03/2021,desktop technology services,dtsl.co.nz,,,desktop technology services|dtsl.co.nz
360b30881b7380108321311d0d4bcb3c,204558,DXC Connect Pty Limited,dxc.com,AU,,Partner,,0411 074 259,26 Talavera Rd,,Macquarie Park,NSW,22/03/2020,dxc connect,dxc.com,(041) 107-4259,26 Talavera Rd Macquarie Park NSW,dxc connect|dxc.com
d36a34441b7380108321311d0d4bcb66,203042,DXC TECHNOLOGY AUSTRALIA PTY LIMITED,dxc.com,AU,,Partner,,1300 765 144,26 Talavera Road,,Macquarie Park,NSW,22/03/2020,dxc technology australia,dxc.com,(130) 076-5144,26 Talavera Road Macquarie Park NSW,dxc technology australia|dxc.com
7a579cc087a00610852d0e170cbb350e,209142,DXC TECHNOLOGY AUSTRALIA PTY LTD,dxc.com,AU,End User,,,,,,,,19/02/2024,dxc technology australia,dxc.com,,,dxc technology australia|dxc.com
c05b5c621bd1fc909d4e21fc274bcb5d,701839,DXC United PTY Ltd,dxc.com,NZ,,Partner,,,,,,,15/07/2021,dxc united,dxc.com,,,dxc united|dxc.com
6eea30481b7380108321311d0d4bcb80,203174,DYFLEX PTY LTD,DYFLEX.COM.AU,AU,End User,,,'+61 08 9485 1328,9 Havelock S,,West Perth,WA,22/03/2020,dyflex,dyflex.com.au,,9 Havelock S West Perth WA,dyflex|dyflex.com.au
91e1a05433c91e10a0c67c845d5c7b79,702803,Dynamic Computer Services Ltd,dynamiccomputers.co.nz,NZ,,Partner,,03 3078501,PO BOX 6028,,Ashburton,,1/10/2024,dynamic computer services,dynamiccomputers.co.nz,,PO BOX 6028 Ashburton,dynamic computer services|dynamiccomputers.co.nz
79aa30c41b7380108321311d0d4bcb14,204534,EBIX Australia Pty Ltd,ebix.com.au,AU,,Partner,,'+61 2 8467 3000,"Ground Floor, 754 Pacific Highway, Chats",,Sydney,NSW,22/03/2020,ebix australia,ebix.com.au,,"Ground Floor, 754 Pacific Highway, Chats Sydney NSW",ebix australia|ebix.com.au
5ebb7c491b47c910a18b311d0d4bcb3f,400330,Ecloudvalley Digital Technology Co Ltd,ecloudvalley.com,SG,,Partner,,,"8-02B 8th Floor, Accralaw Tower","2nd Ave., cor. 30th St., BGC",Taguig,,22/04/2022,ecloudvalley digital technology,ecloudvalley.com,,"8-02B 8th Floor, Accralaw Tower 2nd Ave., cor. 30th St., BGC Taguig",ecloudvalley digital technology|ecloudvalley.com
05ff82ec1b8f6850d5d38738dc4bcb7d,700101,EDMI,edmi-meters.com,NZ,End User,,,,,,,NI,19/03/2021,edmi,edmi-meters.com,,NI,edmi|edmi-meters.com
ed1b74881b7380108321311d0d4bcb76,205617,EDMI Pty Ltd,edmi-meters.com,AU,End User,,,,7 Fowler Rd,,Dandenong South,VIC,22/03/2020,edmi,edmi-meters.com,,7 Fowler Rd Dandenong South VIC,edmi|edmi-meters.com
c2eafc081b7380108321311d0d4bcb61,201366,Department of Education and Training,education.gov.au,AU,End User,,,'+61 2 6102 8567,5 Marcus Clarke Street,,Canberra,ACT,22/03/2020,department of education and training,education.gov.au,,5 Marcus Clarke Street Canberra ACT,department of education and training|education.gov.au
c9ea7c081b7380108321311d0d4bcb74,204593,Department for Education,education.sa.gov.au,AU,End User,,,,SA,,SA,SA,22/03/2020,department for education,education.sa.gov.au,,SA SA SA,department for education|education.sa.gov.au
8dda74081b7380108321311d0d4bcb67,203649,NSW EDUCATION STANDARDS AUTHORITY,educationstandards.nsw.edu.au,AU,End User,,,,"117 Clarence Street,",,Sydney,NSW,22/03/2020,nsw education standards authority,educationstandards.nsw.edu.au,,"117 Clarence Street, Sydney NSW",nsw education standards authority|educationstandards.nsw.edu.au
c7eebb4833091e10a0c67c845d5c7bed,209966,EEHA Automation Pty Ltd,eehaa.com.au,AU,,Partner,,1800 433 422,PO BOX 1854,,EMERALD,QLD,30/09/2024,eeha automation,eehaa.com.au,(180) 043-3422,PO BOX 1854 EMERALD QLD,eeha automation|eehaa.com.au
033233c833bf92506049b4646d5c7b94,212033,EMERSON PROCESS MANAGEMENT AUSTRALIA PTY LTD,emerson.com,AU,,Partner,,03 9721 0204 ,471 Mountain Highway,,Bayswater,VIC,14/02/2025,emerson process management australia,emerson.com,(039) 721-0204,471 Mountain Highway Bayswater VIC,emerson process management australia|emerson.com
324ccde41bbcb9d0b37020e6b04bcb71,900468,duplicate,,PH,End User,,,,,,,,18/08/2023,duplicate,,,,duplicate|
c0517f41c36e5a141a9c742a0501319b,211240,Enablis,enablis.com.au,AU,End User,,,,,,,,17/12/2024,enablis,enablis.com.au,,,enablis|enablis.com.au
41aabc841b7380108321311d0d4bcb69,201459,Ecolab Pty Ltd,en-au.ecolab.com,AU,End User,,,,,,,NSW,22/03/2020,ecolab,en-au.ecolab.com,,NSW,ecolab|en-au.ecolab.com
228b748c1b7380108321311d0d4bcbe2,200486,Endace Technology Ltd,endace.com,AU,End User,,,,,,,,22/03/2020,endace technology,endace.com,,,endace technology|endace.com
cb7af8441b7380108321311d0d4bcbbd,200428,Endace Technology Ltd,endace.com,AU,,Partner,,,PO Box 12894,,Hamilton,Auckland,22/03/2020,endace technology,endace.com,,PO Box 12894 Hamilton Auckland,endace technology|endace.com
2c1b39d833f11e506049b4646d5c7b84,210693,Endeavour Group,endeavourgroup.com.au,AU,End User,,,0402 845 849,26 Waterloo Street  ,,Surry Hills,NSW,7/11/2024,endeavour group,endeavourgroup.com.au,(040) 284-5849,26 Waterloo Street Surry Hills NSW,endeavour group|endeavourgroup.com.au
43e0a3891b9e29141c3ddc6fcc4bcbec,900317,Energy Development Corporation,energydevcorp.com,PH,End User,,,,"Rockwell Business Center Tower 3 Ortigas Avenue, ",,"Pasig City,",,18/04/2023,energy development,energydevcorp.com,,"Rockwell Business Center Tower 3 Ortigas Avenue, Pasig City,",energy development|energydevcorp.com
38eb876833bd5250a0c67c845d5c7bf5,210710,Entag Communications,entag.com.au,AU,End User,,,42273793,405/5 Discovery Court  ,,Birtinya,QLD,8/11/2024,entag communications,entag.com.au,,405/5 Discovery Court Birtinya QLD,entag communications|entag.com.au
96d45cac1b2df4109d4e21fc274bcb35,206842,Envirosuite Limited,envirosuite.com,AU,,Partner,,,157 Walker St L 10,,North Sydney,NSW,21/07/2021,envirosuite,envirosuite.com,,157 Walker St L 10 North Sydney NSW,envirosuite|envirosuite.com
dc62c7d11b48e150b37020e6b04bcb82,702292,Eoratech Pty Ltd,eoratech.com,NZ,,Partner,,02 9911 7777,"Level 26, 1 Bligh Street",,Sydney,NSW,28/12/2022,eoratech,eoratech.com,(029) 911-7777,"Level 26, 1 Bligh Street Sydney NSW",eoratech|eoratech.com
15ea7c081b7380108321311d0d4bcbc4,205450,ERM Power,erm.com,AU,End User,,,,"Level 9/201 Miller St,",,North Sydney,NSW,22/03/2020,erm power,erm.com,,"Level 9/201 Miller St, North Sydney NSW",erm power|erm.com
3402645433c91e10a0c67c845d5c7b78,702806,ETECH ICT PTY LTD,etechict.com,NZ,,Partner,,'+6753139680,c/ Kaana Australia,Unit 9/70 Flanders St,,Salisbursy,1/10/2024,etech ict,etechict.com,(675) 313-9680,c/ Kaana Australia Unit 9/70 Flanders St Salisbursy,etech ict|etechict.com
120bfc481b7380108321311d0d4bcb3c,203940,EthiSEC Pty Limited,ethisec.com.au,AU,,Partner,,,,,,NSW,22/03/2020,ethisec,ethisec.com.au,,NSW,ethisec|ethisec.com.au
3eea30481b7380108321311d0d4bcbc7,203570,Event Hospitality & Entertainment Limited,evt.com,AU,End User,,,(02) 9373 6600,478 George St,,Sydney,NSW,22/03/2020,event hospitality and entertainment,evt.com,(029) 373-6600,478 George St Sydney NSW,event hospitality and entertainment|evt.com
845bf4c81b7380108321311d0d4bcb54,202061,Event Hospitality and Entertainment Ltd,evt.com,AU,End User,,,,,,,NSW,22/03/2020,event hospitality and entertainment,evt.com,,NSW,event hospitality and entertainment|evt.com
b53f84421b6bc9d09d4e21fc274bcb7a,500011,Excer Global Sdn Bhd,excer.my,MY,,Partner,,03-7497 3808,"Lot 1603, 16th Floor, Tower 1 Faber Towers","Jalan Desa Bahagia,",Taman Desa,KL,20/05/2022,excer global,excer.my,(037) 497-3808,"Lot 1603, 16th Floor, Tower 1 Faber Towers Jalan Desa Bahagia, Taman Desa KL",excer global|excer.my
d2de99bf1b4fbc909bdc98eb274bcbd7,400150,Excer Global Sdn Bhd,excer.my,SG,,Partner,,,"No. 18-4, Jalan 3/114, Kuchai Business Centre, Off"," Jalan Kuchai Lama, ",Kuala Lumpur,Selangor,14/10/2021,excer global,excer.my,,"No. 18-4, Jalan 3/114, Kuchai Business Centre, Off Jalan Kuchai Lama, Kuala Lumpur Selangor",excer global|excer.my
4a796a6c33841a10a0c67c845d5c7b52,209662,Exclusive Networks Pty Ltd,exclusive-networks.com,AU,,Partner,,,"Level 5, 20 Rodborough Rd,",,Frenchs Forest ,NSW,13/08/2024,exclusive networks,exclusive-networks.com,,"Level 5, 20 Rodborough Rd, Frenchs Forest NSW",exclusive networks|exclusive-networks.com
3bf8a7441b235810a18b311d0d4bcb5d,206328,Exclusive Networks Singapore Pte Ltd.,exclusive-networks.com,AU,,Partner,,,,,,,25/09/2020,exclusive networks singapore,exclusive-networks.com,,,exclusive networks singapore|exclusive-networks.com
ddfc4b5683a1a21058f18798beaad312,213276,Exclusive Networks SRL,exclusive-networks.com,AU,,Partner,,'+39 011 2747.6,"Strada del Lionetto, 6",10146 Torino (TO),,Italia,19/05/2025,exclusive networks,exclusive-networks.com,(390) 112-7476,"Strada del Lionetto, 6 10146 Torino (TO) Italia",exclusive networks|exclusive-networks.com
95972a0f3338aed0a0c67c845d5c7bc3,212817,Exclusive Networks BV,exclusive-networks.com,AU,,Partner,,'+31(0)499 462121,Ekkersrijt 4601,5692 DR Son,,Netherlands,14/04/2025,exclusive networks,exclusive-networks.com,,Ekkersrijt 4601 5692 DR Son Netherlands,exclusive networks|exclusive-networks.com
4c7a14721b7b3c509bdc98eb274bcba2,207085,"ExtraHop Networks, Inc.",extrahop.com,AU,,Partner,,,"520 Pike St, Suite 1700",,Seattle WA,,17/11/2021,extrahop networks,extrahop.com,,"520 Pike St, Suite 1700 Seattle WA",extrahop networks|extrahop.com
cbda78081b7380108321311d0d4bcb2d,203752,The Royal Victorian Eye and Ear Hospital,eyeandear.org.au,AU,End User,,,'+61 3 9929 8666,32 Gisborne Street,,East Melbourne,Victoria,22/03/2020,royal victorian eye and ear hospital,eyeandear.org.au,,32 Gisborne Street East Melbourne Victoria,royal victorian eye and ear hospital|eyeandear.org.au
841040d833091e10a0c67c845d5c7b1f,209998,Far Edge Pty Limited,faredge.com.au,AU,,Partner,,02 84251410,PO BOX 416,,POTTS POINT,NSW,30/09/2024,far edge,faredge.com.au,(028) 425-1410,PO BOX 416 POTTS POINT NSW,far edge|faredge.com.au
9e0e0a5433482290a0c67c845d5c7b13,703491,FASANOC,fasanoc.org.fj,NZ,End User,,,,,,,,27/02/2025,fasanoc,fasanoc.org.fj,,,fasanoc|fasanoc.org.fj
e70012201bcf6850d5d38738dc4bcb5e,701380,Fastcom Ltd,fastcom.co.nz,NZ,End User,,,,,,,,19/03/2021,fastcom,fastcom.co.nz,,,fastcom|fastcom.co.nz
fcff82ec1b8f6850d5d38738dc4bcb3d,701211,Far Eastern University,feu.edu.ph,NZ,End User,,,,,,,.,19/03/2021,far eastern university,feu.edu.ph,,.,far eastern university|feu.edu.ph
bfff0aec1b8f6850d5d38738dc4bcb48,700603,Pacific Islands Forum Fisheries Agency,ffa.int,NZ,End User,,,,,,,.,19/03/2021,pacific islands forum fisheries agency,ffa.int,,.,pacific islands forum fisheries agency|ffa.int
62ff46ec1b8f6850d5d38738dc4bcb84,701059,DONGSHIH FARMERS HOSPITAL,fh.org.tw,NZ,End User,,,,,,,.,19/03/2021,dongshih farmers hospital,fh.org.tw,,.,dongshih farmers hospital|fh.org.tw
f95f4c421b6bc9d09d4e21fc274bcb98,500012,Firmus Sdn Bhd,firmussec.com,MY,,Partner,,019-871 8199,"A-15-1 Level 15, Hampshire Place, 157 Hampshire",Jalan Mayang,Sari,Kuala Lumpur,20/05/2022,firmus,firmussec.com,(019) 871-8199,"A-15-1 Level 15, Hampshire Place, 157 Hampshire Jalan Mayang Sari Kuala Lumpur",firmus|firmussec.com
ad8a30841b7380108321311d0d4bcb3d,201706,First Focus IT Pty Ltd,firstfocus.com.au,AU,,Partner,,'+61 2 9007 8100,"Level 2,  4A Lord St",,Botany,NSW,22/03/2020,first focus it,firstfocus.com.au,,"Level 2, 4A Lord St Botany NSW",first focus it|firstfocus.com.au
68005aec1b8f6850d5d38738dc4bcbd4,700676,First Gas,firstgas.co.nz,NZ,End User,,,,,,,.,19/03/2021,first gas,firstgas.co.nz,,.,first gas|firstgas.co.nz
a21672f71be3c510b37020e6b04bcbdd,207585,FIRST MORTGAGE SERVICES PTY LTD,firstms.com,AU,End User,,,,309 George St Lvl 10,,SYDNEY ,NSW,26/05/2022,first mortgage services,firstms.com,,309 George St Lvl 10 SYDNEY NSW,first mortgage services|firstms.com
adb3bbc533f8ae906049b4646d5c7b7a,212753,Flight Centre Limited,flightcentre.com.au,AU,End User,,,,275 Grey St,,SOUTH BRISBANE,Queensland,8/04/2025,flight centre,flightcentre.com.au,,275 Grey St SOUTH BRISBANE Queensland,flight centre|flightcentre.com.au
1dea7c081b7380108321311d0d4bcbc8,205606,Farmers' Mutual Group,fmg.co.nz,NZ,End User,,,,"Level 1, PWC Centre 10 Waterloo Quay",,Wellington,NZ,22/03/2020,farmers mutual group,fmg.co.nz,,"Level 1, PWC Centre 10 Waterloo Quay Wellington NZ",farmers mutual group|fmg.co.nz
0d7af4441b7380108321311d0d4bcbfb,201924,Fiji National University,fnu.ac.fj,AU,End User,,,,,,,Suva,22/03/2020,fiji national university,fnu.ac.fj,,Suva,fiji national university|fnu.ac.fj
f9aa30c41b7380108321311d0d4bcb45,200866,Force IT Pty Ltd,ForceIT.com.au,AU,,Partner,,03 9095 7979,"Level 3, 1 – 9 Moreland Road",,Coburg,VIC,22/03/2020,force it,forceit.com.au,(039) 095-7979,"Level 3, 1 – 9 Moreland Road Coburg VIC",force it|forceit.com.au
aa1eac35837e1a1058f18798beaad3f8,207691,Forescout Technologies Pty. Ltd.,forescout.com,NZ,,Partner,,03 9617 4200,"Level 19, 181 William Street",Baker & McKenzie C/O ForeScout,Melbourne,Victoria,31/12/2024,forescout technologies,forescout.com,(039) 617-4200,"Level 19, 181 William Street Baker & McKenzie C/O ForeScout Melbourne Victoria",forescout technologies|forescout.com
8ebab4301b249190d1f74119b04bcb53,207691,Forescout Technologies Pty. Ltd.,forescout.com,AU,,Partner,,03 9617 4200,"Level 19, 181 William Street",Baker & McKenzie C/O ForeScout,Melbourne,Victoria,5/07/2022,forescout technologies,forescout.com,(039) 617-4200,"Level 19, 181 William Street Baker & McKenzie C/O ForeScout Melbourne Victoria",forescout technologies|forescout.com
20f966871b34ca50d1f74119b04bcb14,900662,"Forescout Technologies, Inc",forescout.com,PH,,Partner,,,2400 Dallas Parkway,Plano TX,,,12/03/2024,forescout technologies,forescout.com,,2400 Dallas Parkway Plano TX,forescout technologies|forescout.com
dfa828a41b7941109bdc98eb274bcb17,207291,"Forescout Technologies, Inc",forescout.com,AU,End User,,Vendor,,190 West Tasman Drive,, San Jose,CA,17/02/2022,forescout technologies,forescout.com,,190 West Tasman Drive San Jose CA,forescout technologies|forescout.com
e8d97f0f87e15950852d0e170cbb3557,207860,"Forescout Technologies, Inc.",forescout.com,AU,,Partner,,,300 Santana Row,Suite 400,"San Jose, CA",United State,31/08/2022,forescout technologies,forescout.com,,"300 Santana Row Suite 400 San Jose, CA United State",forescout technologies|forescout.com
f480a1961b671110d1f74119b04bcb1e,208123,Fortanix.Inc,fortanix.com,AU,End User,,Vendor,,,,,,6/12/2022,fortanix,fortanix.com,,,fortanix|fortanix.com
4faa50b61b9cf410a18b311d0d4bcb16,206750,Fortescue Future Industries Pty Ltd,fortescue.com,AU,End User,,,,"Level 2, 87 Adelaide Terrace",,East Perth,WA,27/05/2021,fortescue future industries,fortescue.com,,"Level 2, 87 Adelaide Terrace East Perth WA",fortescue future industries|fortescue.com
7e503e9a1b61b0509d4e21fc274bcb32,701853,Pacific Islands Forum Secretariat,forumsec.org,NZ,End User,,,,,,,,27/07/2021,pacific islands forum secretariat,forumsec.org,,,pacific islands forum secretariat|forumsec.org
5e77325383ed6a1058f18798beaad345,213327,Four Seasons Textiles,fourseasonstextiles.com.au,AU,End User,,,,,,,,22/05/2025,four seasons textiles,fourseasonstextiles.com.au,,,four seasons textiles|fourseasonstextiles.com.au
f77799961b44f4109d4e21fc274bcb82,206726,Frankie4 IP 1 PTY LTD,frankie4.com,AU,End User,,,,46 Royston Street,,Brookfield,Qld,13/05/2021,frankie4 ip 1,frankie4.com,,46 Royston Street Brookfield Qld,frankie4 ip 1|frankie4.com
e50b7c481b7380108321311d0d4bcb8f,200276,Fujitsu Australia Limited (NSW),fujitsu.com,AU,,Partner,,61 2 9776 4555,"Level 5, 345 George Street",,SYDNEY,NSW,22/03/2020,fujitsu australia nsw,fujitsu.com,,"Level 5, 345 George Street SYDNEY NSW",fujitsu australia nsw|fujitsu.com
d2eafc081b7380108321311d0d4bcbcd,202042,FULTON HOGAN CONSTRUCTION PTY LTD,fultonhogan.com,AU,End User,,,'+61 3 9340 6200,"Lvl 1 Bld 7, Botanicca Corporate Park,572 Swan St,",,Richmond,Vic,22/03/2020,fulton hogan construction,fultonhogan.com,,"Lvl 1 Bld 7, Botanicca Corporate Park,572 Swan St, Richmond Vic",fulton hogan construction|fultonhogan.com
7882ddc41b2738109bdc98eb274bcb68,400177,Funding Societies Pte Ltd,fundingsocieties.com,SG,End User,,,,"112 Robinson Rd, #08-00",,,Singapore,27/10/2021,funding societies,fundingsocieties.com,,"112 Robinson Rd, #08-00 Singapore",funding societies|fundingsocieties.com
cc151292c3f25e101a9c742a050131ce,211391,L&Q Oasis Limited (Auckland),fyi.org.nz,AU,End User,,,,,,,,2/01/2025,l and q oasis auckland,fyi.org.nz,,,l and q oasis auckland|fyi.org.nz
e9baf4c41b7380108321311d0d4bcb5e,204472,GAMMA SOLUTIONS PTY LTD,gammasolutions.com,AU,,Partner,,385623000,"Level 1, 9 Compark Circuit",,Mulgrave,VIC,22/03/2020,gamma solutions,gammasolutions.com,,"Level 1, 9 Compark Circuit Mulgrave VIC",gamma solutions|gammasolutions.com
5f8af0841b7380108321311d0d4bcb82,205203,GLOBAL ASSET SYSTEMS PTY. LIMITED,gasystems.com.au,AU,,Partner,,02 9454 4331,Level 4/2 Help Street,,Chatswood ,NSW,22/03/2020,global asset systems,gasystems.com.au,(029) 454-4331,Level 4/2 Help Street Chatswood NSW,global asset systems|gasystems.com.au
839ded441b7780108321311d0d4bcb79,204529,Logos Australia,gbca.au,AU,End User,,,,29/88 Phillip Street,,Sydney,NSW,22/03/2020,logos australia,gbca.au,,29/88 Phillip Street Sydney NSW,logos australia|gbca.au
5af4e8371b19bd10b37020e6b04bcbd5,900507,"GENERALI LIFE ASSURANCE PHILIPPINES, INC.",generali.com.ph,PH,End User,,,,358 Sen. Gil J. Puyat Ave,,Makati City,,22/09/2023,generali life assurance philippines,generali.com.ph,,358 Sen. Gil J. Puyat Ave Makati City,generali life assurance philippines|generali.com.ph
baa08cd833091e10a0c67c845d5c7b7d,210011,GENERATION-E PRODUCTIVITY SOLUTIONS PTY LTD,generation-e.co,AU,,Partner,,1300 553 088,24 Mareno Road,,Tullamarine,VIC,30/09/2024,generation-e productivity solutions,generation-e.co,(130) 055-3088,24 Mareno Road Tullamarine VIC,generation-e productivity solutions|generation-e.co
27cab0081b7380108321311d0d4bcb9f,200510,GENESIS CARE PTY LIMITED,genesiscare.com.au,AU,End User,,,,"Buildings 1&11, The Mill 41-43 Bourke Ro",,Alexandria,NSW,22/03/2020,genesis care,genesiscare.com.au,,"Buildings 1&11, The Mill 41-43 Bourke Ro Alexandria NSW",genesis care|genesiscare.com.au
